time_s	force_N	net_thrust_N
14.171875	2.136767	2.056170
14.175000	3.662682	3.582085
14.178125	3.281203	3.200606
14.181250	2.899725	2.819127
14.184375	3.281203	3.200606
14.187500	2.899725	2.819127
14.190625	2.518246	2.437649
14.193750	2.899725	2.819127
14.196875	2.899725	2.819127
14.200000	2.899725	2.819127
14.203125	2.899725	2.819127
14.206250	3.281203	3.200606
14.209375	3.281203	3.200606
14.212500	2.899725	2.819127
14.215625	2.136767	2.056170
14.218750	2.899725	2.819127
14.221875	2.899725	2.819127
14.225000	2.899725	2.819127
14.228125	2.518246	2.437649
14.231250	2.899725	2.819127
14.234375	1.755289	1.674691
14.237500	3.281203	3.200606
14.240625	2.518246	2.437649
14.243750	2.899725	2.819127
14.246875	3.662682	3.582085
14.250000	2.899725	2.819127
14.253125	2.899725	2.819127
14.256250	2.518246	2.437649
14.259375	2.899725	2.819127
14.262500	2.518246	2.437649
14.265625	2.899725	2.819127
14.268750	2.136767	2.056170
14.271875	3.281203	3.200606
14.275000	2.518246	2.437649
14.278125	1.755289	1.674691
14.281250	1.755289	1.674691
14.284375	1.373810	1.293213
14.287500	2.518246	2.437649
14.290625	2.136767	2.056170
14.293750	2.518246	2.437649
14.296875	2.899725	2.819127
14.300000	2.899725	2.819127
14.303125	2.136767	2.056170
14.306250	3.281203	3.200606
14.309375	2.899725	2.819127
14.312500	2.518246	2.437649
14.315625	2.518246	2.437649
14.318750	2.899725	2.819127
14.321875	2.518246	2.437649
14.325000	2.899725	2.819127
14.328125	2.899725	2.819127
14.331250	2.136767	2.056170
14.334375	3.281203	3.200606
14.337500	3.281203	3.200606
14.340625	2.899725	2.819127
14.343750	3.281203	3.200606
14.346875	2.518246	2.437649
14.350000	2.518246	2.437649
14.353125	3.662682	3.582085
14.356250	2.518246	2.437649
14.359375	2.136767	2.056170
14.362500	2.899725	2.819127
14.365625	2.899725	2.819127
14.368750	2.899725	2.819127
14.371875	2.899725	2.819127
14.375000	2.518246	2.437649
14.378125	2.899725	2.819127
14.381250	3.662682	3.582085
14.384375	2.518246	2.437649
14.387500	2.899725	2.819127
14.390625	2.136767	2.056170
14.393750	2.899725	2.819127
14.396875	3.281203	3.200606
14.400000	2.518246	2.437649
14.403125	0.992331	0.911734
14.406250	2.136767	2.056170
14.409375	2.136767	2.056170
14.412500	2.899725	2.819127
14.415625	3.662682	3.582085
14.418750	2.518246	2.437649
14.421875	3.281203	3.200606
14.425000	2.518246	2.437649
14.428125	3.662682	3.582085
14.431250	2.899725	2.819127
14.434375	2.518246	2.437649
14.437500	2.899725	2.819127
14.440625	2.899725	2.819127
14.443750	2.899725	2.819127
14.446875	3.281203	3.200606
14.450000	2.136767	2.056170
14.453125	3.281203	3.200606
14.456250	2.899725	2.819127
14.459375	3.281203	3.200606
14.462500	2.518246	2.437649
14.465625	3.281203	3.200606
14.468750	2.136767	2.056170
14.471875	2.518246	2.437649
14.475000	2.518246	2.437649
14.478125	2.899725	2.819127
14.481250	2.899725	2.819127
14.484375	2.899725	2.819127
14.487500	2.518246	2.437649
14.490625	2.899725	2.819127
14.493750	2.899725	2.819127
14.496875	3.281203	3.200606
14.500000	3.281203	3.200606
14.503125	2.136767	2.056170
14.506250	3.281203	3.200606
14.509375	2.899725	2.819127
14.512500	2.899725	2.819127
14.515625	2.518246	2.437649
14.518750	2.899725	2.819127
14.521875	3.662682	3.582085
14.525000	1.373810	1.293213
14.528125	1.755289	1.674691
14.531250	2.136767	2.056170
14.534375	2.518246	2.437649
14.537500	2.136767	2.056170
14.540625	2.136767	2.056170
14.543750	3.281203	3.200606
14.546875	2.136767	2.056170
14.550000	2.899725	2.819127
14.553125	2.899725	2.819127
14.556250	2.518246	2.437649
14.559375	2.899725	2.819127
14.562500	3.281203	3.200606
14.565625	3.281203	3.200606
14.568750	3.281203	3.200606
14.571875	3.281203	3.200606
14.575000	2.518246	2.437649
14.578125	2.518246	2.437649
14.581250	3.662682	3.582085
14.584375	3.281203	3.200606
14.587500	2.899725	2.819127
14.590625	2.899725	2.819127
14.593750	2.899725	2.819127
14.596875	2.899725	2.819127
14.600000	3.281203	3.200606
14.603125	2.899725	2.819127
14.606250	3.281203	3.200606
14.609375	2.899725	2.819127
14.612500	3.281203	3.200606
14.615625	2.518246	2.437649
14.618750	2.899725	2.819127
14.621875	2.899725	2.819127
14.625000	2.899725	2.819127
14.628125	2.518246	2.437649
14.631250	2.136767	2.056170
14.634375	2.518246	2.437649
14.637500	2.518246	2.437649
14.640625	2.518246	2.437649
14.643750	2.518246	2.437649
14.646875	1.373810	1.293213
14.650000	2.518246	2.437649
14.653125	1.755289	1.674691
14.656250	1.755289	1.674691
14.659375	3.281203	3.200606
14.662500	2.899725	2.819127
14.665625	2.899725	2.819127
14.668750	2.899725	2.819127
14.671875	2.136767	2.056170
14.675000	2.518246	2.437649
14.678125	2.899725	2.819127
14.681250	2.518246	2.437649
14.684375	2.899725	2.819127
14.687500	2.518246	2.437649
14.690625	2.518246	2.437649
14.693750	2.899725	2.819127
14.696875	2.899725	2.819127
14.700000	2.518246	2.437649
14.703125	3.281203	3.200606
14.706250	2.136767	2.056170
14.709375	2.518246	2.437649
14.712500	2.899725	2.819127
14.715625	2.518246	2.437649
14.718750	2.899725	2.819127
14.721875	4.044161	3.963564
14.725000	3.281203	3.200606
